	1.000004e+00		1.302985e+12
	1.000007e+00		1.106280e+12
	1.000011e+00		1.012418e+12
	1.000014e+00		9.557182e+11
	1.000017e+00		9.062571e+11
	1.000021e+00		8.592647e+11
	1.000024e+00		8.162856e+11
	1.000027e+00		7.803627e+11
	1.000031e+00		7.517248e+11
	1.000034e+00		7.294913e+11
	1.000037e+00		7.114583e+11
	1.000041e+00		6.948383e+11
	1.000044e+00		6.792367e+11
	1.000047e+00		6.655043e+11
	1.000051e+00		6.538071e+11
	1.000054e+00		6.440581e+11
	1.000057e+00		6.365137e+11
	1.000061e+00		6.312165e+11
	1.000064e+00		6.283309e+11
	1.000067e+00		6.280993e+11
	1.000071e+00		6.302444e+11
	1.000074e+00		6.350258e+11
	1.000077e+00		6.430771e+11
	1.000081e+00		6.536579e+11
	1.000084e+00		6.657373e+11
	1.000087e+00		6.779861e+11
	1.000091e+00		6.899439e+11
	1.000094e+00		7.021069e+11
	1.000097e+00		7.150863e+11
	1.000101e+00		7.281960e+11
	1.000104e+00		7.401503e+11
	1.000107e+00		7.493969e+11
	1.000111e+00		7.561544e+11
	1.000114e+00		7.611949e+11
	1.000117e+00		7.653434e+11
	1.000121e+00		7.689980e+11
	1.000124e+00		7.720923e+11
	1.000127e+00		7.746302e+11
	1.000131e+00		7.768548e+11
	1.000134e+00		7.786775e+11
	1.000137e+00		7.795917e+11
	1.000141e+00		7.795075e+11
	1.000144e+00		7.787080e+11
	1.000147e+00		7.776735e+11
	1.000151e+00		7.767116e+11
	1.000154e+00		7.758600e+11
	1.000157e+00		7.751060e+11
	1.000161e+00		7.744487e+11
	1.000164e+00		7.739291e+11
	1.000167e+00		7.736057e+11
	1.000171e+00		7.734444e+11
	1.000174e+00		7.734110e+11
	1.000177e+00		7.735102e+11
	1.000181e+00		7.737615e+11
	1.000184e+00		7.741964e+11
	1.000187e+00		7.748631e+11
	1.000191e+00		7.757647e+11
	1.000194e+00		7.769342e+11
	1.000197e+00		7.784198e+11
	1.000201e+00		7.800811e+11
	1.000204e+00		7.816700e+11
	1.000207e+00		7.827860e+11
	1.000211e+00		7.833379e+11
	1.000214e+00		7.834602e+11
	1.000217e+00		7.833659e+11
	1.000221e+00		7.831759e+11
	1.000224e+00		7.828184e+11
	1.000227e+00		7.820401e+11
	1.000231e+00		7.805977e+11
	1.000234e+00		7.782237e+11
	1.000237e+00		7.745989e+11
	1.000241e+00		7.700547e+11
	1.000244e+00		7.650578e+11
	1.000247e+00		7.600768e+11
	1.000251e+00		7.552964e+11
	1.000254e+00		7.507750e+11
	1.000257e+00		7.467042e+11
	1.000261e+00		7.432626e+11
	1.000264e+00		7.406108e+11
	1.000267e+00		7.389180e+11
	1.000271e+00		7.380354e+11
	1.000274e+00		7.378847e+11
	1.000277e+00		7.385007e+11
	1.000281e+00		7.398180e+11
	1.000284e+00		7.418816e+11
	1.000287e+00		7.448620e+11
	1.000291e+00		7.487006e+11
	1.000294e+00		7.533285e+11
	1.000297e+00		7.585753e+11
	1.000301e+00		7.638122e+11
	1.000304e+00		7.681211e+11
	1.000307e+00		7.698222e+11
	1.000311e+00		7.681434e+11
	1.000314e+00		7.632641e+11
	1.000317e+00		7.562152e+11
	1.000321e+00		7.487332e+11
	1.000324e+00		7.416653e+11
	1.000327e+00		7.354857e+11
	1.000331e+00		7.302229e+11
	1.000334e+00		7.259326e+11
	1.000337e+00		7.228084e+11
	1.000341e+00		7.207883e+11
	1.000344e+00		7.198534e+11
	1.000347e+00		7.200605e+11
	1.000351e+00		7.212381e+11
	1.000354e+00		7.233617e+11
	1.000357e+00		7.265824e+11
	1.000361e+00		7.308821e+11
	1.000364e+00		7.363410e+11
	1.000367e+00		7.432158e+11
	1.000371e+00		7.513530e+11
	1.000374e+00		7.602901e+11
