	1.500006e+00		8.613579e+05
	1.500011e+00		8.586741e+05
	1.500016e+00		8.622591e+05
	1.500021e+00		8.714316e+05
	1.500026e+00		8.814088e+05
	1.500031e+00		8.882545e+05
	1.500036e+00		8.915662e+05
	1.500041e+00		8.925076e+05
	1.500046e+00		8.924803e+05
	1.500051e+00		8.915556e+05
	1.500056e+00		8.893298e+05
	1.500061e+00		8.863872e+05
	1.500066e+00		8.837861e+05
	1.500071e+00		8.828360e+05
	1.500076e+00		8.834635e+05
	1.500081e+00		8.849710e+05
	1.500086e+00		8.863407e+05
	1.500091e+00		8.870396e+05
	1.500096e+00		8.870977e+05
	1.500101e+00		8.864125e+05
	1.500106e+00		8.840870e+05
	1.500111e+00		8.788479e+05
	1.500116e+00		8.706340e+05
	1.500121e+00		8.632689e+05
	1.500126e+00		8.604254e+05
	1.500131e+00		8.639016e+05
	1.500136e+00		8.696634e+05
	1.500141e+00		8.726673e+05
	1.500146e+00		8.667006e+05
	1.500151e+00		8.544808e+05
	1.500156e+00		8.452392e+05
	1.500161e+00		8.490041e+05
	1.500166e+00		8.598737e+05
	1.500171e+00		8.698014e+05
	1.500176e+00		8.757453e+05
	1.500181e+00		8.805437e+05
	1.500186e+00		8.851848e+05
	1.500191e+00		8.887825e+05
	1.500196e+00		8.902320e+05
	1.500201e+00		8.880568e+05
	1.500206e+00		8.783644e+05
	1.500211e+00		8.599399e+05
	1.500216e+00		8.368314e+05
	1.500221e+00		8.218070e+05
	1.500226e+00		8.211950e+05
	1.500231e+00		8.294476e+05
	1.500236e+00		8.370230e+05
	1.500241e+00		8.444515e+05
	1.500246e+00		8.552011e+05
	1.500251e+00		8.667628e+05
	1.500256e+00		8.740828e+05
	1.500261e+00		8.769095e+05
	1.500266e+00		8.776071e+05
	1.500271e+00		8.779308e+05
	1.500276e+00		8.779510e+05
	1.500281e+00		8.780367e+05
	1.500286e+00		8.792167e+05
	1.500291e+00		8.819435e+05
	1.500296e+00		8.856393e+05
	1.500301e+00		8.888533e+05
	1.500306e+00		8.907055e+05
	1.500311e+00		8.909292e+05
	1.500316e+00		8.905816e+05
	1.500321e+00		8.905133e+05
	1.500326e+00		8.909662e+05
	1.500331e+00		8.913452e+05
	1.500336e+00		8.911092e+05
	1.500341e+00		8.896280e+05
	1.500346e+00		8.869000e+05
	1.500351e+00		8.835749e+05
	1.500356e+00		8.813227e+05
	1.500361e+00		8.811933e+05
	1.500366e+00		8.827806e+05
	1.500371e+00		8.842311e+05
	1.500376e+00		8.837096e+05
	1.500381e+00		8.804289e+05
	1.500386e+00		8.726912e+05
	1.500391e+00		8.585916e+05
	1.500396e+00		8.394585e+05
	1.500401e+00		8.260399e+05
	1.500406e+00		8.264270e+05
	1.500411e+00		8.364632e+05
	1.500416e+00		8.475563e+05
	1.500421e+00		8.570926e+05
	1.500426e+00		8.652331e+05
	1.500431e+00		8.717873e+05
	1.500436e+00		8.775136e+05
	1.500441e+00		8.824814e+05
	1.500446e+00		8.856967e+05
	1.500451e+00		8.869859e+05
	1.500456e+00		8.869275e+05
	1.500461e+00		8.864224e+05
	1.500466e+00		8.860888e+05
	1.500471e+00		8.860092e+05
	1.500476e+00		8.862390e+05
	1.500481e+00		8.867771e+05
	1.500486e+00		8.872598e+05
	1.500491e+00		8.866773e+05
	1.500496e+00		8.846026e+05
	1.500501e+00		8.816971e+05
	1.500506e+00		8.797469e+05
	1.500511e+00		8.797419e+05
	1.500516e+00		8.809666e+05
	1.500521e+00		8.815424e+05
	1.500526e+00		8.805939e+05
	1.500531e+00		8.787063e+05
	1.500536e+00		8.770353e+05
	1.500541e+00		8.762134e+05
	1.500546e+00		8.764094e+05
	1.500551e+00		8.776007e+05
	1.500556e+00		8.787856e+05
	1.500561e+00		8.788557e+05
	1.500566e+00		8.773490e+05
	1.500571e+00		8.753582e+05
	1.500576e+00		8.733775e+05
	1.500581e+00		8.703177e+05
	1.500586e+00		8.644423e+05
	1.500591e+00		8.540882e+05
	1.500596e+00		8.336619e+05
	1.500601e+00		7.931822e+05
	1.500606e+00		7.233822e+05
	1.500611e+00		6.257191e+05
	1.500616e+00		5.298149e+05
	1.500621e+00		4.629617e+05
	1.500626e+00		4.468867e+05
	1.500631e+00		4.800605e+05
	1.500636e+00		5.552605e+05
	1.500641e+00		6.529860e+05
	1.500646e+00		7.393639e+05
	1.500651e+00		7.981121e+05
	1.500656e+00		8.284527e+05
	1.500661e+00		8.437728e+05
	1.500666e+00		8.508837e+05
	1.500671e+00		8.534310e+05
	1.500676e+00		8.547232e+05
	1.500681e+00		8.554611e+05
	1.500686e+00		8.531792e+05
	1.500691e+00		8.421539e+05
	1.500696e+00		8.135243e+05
	1.500701e+00		7.527360e+05
	1.500706e+00		6.618806e+05
	1.500711e+00		5.603433e+05
	1.500716e+00		4.818292e+05
	1.500721e+00		4.472369e+05
	1.500726e+00		4.615290e+05
	1.500731e+00		5.271862e+05
	1.500736e+00		6.242914e+05
	1.500741e+00		7.253289e+05
	1.500746e+00		8.003724e+05
	1.500751e+00		8.428472e+05
	1.500756e+00		8.596452e+05
	1.500761e+00		8.565224e+05
	1.500766e+00		8.399362e+05
	1.500771e+00		8.167114e+05
	1.500776e+00		7.987296e+05
	1.500781e+00		7.956025e+05
	1.500786e+00		8.067755e+05
	1.500791e+00		8.232695e+05
	1.500796e+00		8.342558e+05
	1.500801e+00		8.386739e+05
	1.500806e+00		8.415891e+05
	1.500811e+00		8.460543e+05
	1.500816e+00		8.490944e+05
	1.500821e+00		8.479130e+05
	1.500826e+00		8.468996e+05
	1.500831e+00		8.506135e+05
	1.500836e+00		8.585832e+05
	1.500841e+00		8.640321e+05
	1.500846e+00		8.625771e+05
	1.500851e+00		8.547093e+05
	1.500856e+00		8.470432e+05
	1.500861e+00		8.430965e+05
	1.500866e+00		8.426829e+05
	1.500871e+00		8.451637e+05
	1.500876e+00		8.516721e+05
	1.500881e+00		8.620124e+05
	1.500886e+00		8.725285e+05
	1.500891e+00		8.806388e+05
	1.500896e+00		8.853281e+05
	1.500901e+00		8.873447e+05
	1.500906e+00		8.868831e+05
	1.500911e+00		8.828022e+05
	1.500916e+00		8.746604e+05
	1.500921e+00		8.642948e+05
	1.500926e+00		8.562632e+05
	1.500931e+00		8.545124e+05
	1.500936e+00		8.585443e+05
	1.500941e+00		8.650787e+05
	1.500946e+00		8.703099e+05
	1.500951e+00		8.729761e+05
	1.500956e+00		8.726819e+05
	1.500961e+00		8.694767e+05
	1.500966e+00		8.635795e+05
	1.500971e+00		8.568351e+05
	1.500976e+00		8.538919e+05
	1.500981e+00		8.575940e+05
	1.500986e+00		8.670446e+05
	1.500991e+00		8.766051e+05
	1.500996e+00		8.826863e+05
	1.501001e+00		8.844462e+05
	1.501006e+00		8.839318e+05
	1.501011e+00		8.829887e+05
	1.501016e+00		8.826467e+05
	1.501021e+00		8.828752e+05
	1.501026e+00		8.829271e+05
	1.501031e+00		8.812244e+05
	1.501036e+00		8.760592e+05
	1.501041e+00		8.677701e+05
	1.501046e+00		8.598421e+05
	1.501051e+00		8.576835e+05
	1.501056e+00		8.624242e+05
	1.501061e+00		8.709002e+05
	1.501066e+00		8.777757e+05
	1.501071e+00		8.816213e+05
	1.501076e+00		8.835149e+05
	1.501081e+00		8.846299e+05
	1.501086e+00		8.842237e+05
	1.501091e+00		8.807843e+05
	1.501096e+00		8.746058e+05
	1.501101e+00		8.679995e+05
	1.501106e+00		8.637641e+05
	1.501111e+00		8.621693e+05
	1.501116e+00		8.608366e+05
	1.501121e+00		8.582945e+05
	1.501126e+00		8.571650e+05
	1.501131e+00		8.603677e+05
	1.501136e+00		8.674582e+05
	1.501141e+00		8.734745e+05
	1.501146e+00		8.752500e+05
	1.501151e+00		8.729757e+05
	1.501156e+00		8.707187e+05
	1.501161e+00		8.714297e+05
	1.501166e+00		8.745684e+05
	1.501171e+00		8.756310e+05
	1.501176e+00		8.718000e+05
	1.501181e+00		8.633554e+05
	1.501186e+00		8.548789e+05
	1.501191e+00		8.511375e+05
	1.501196e+00		8.549873e+05
	1.501201e+00		8.640494e+05
	1.501206e+00		8.735932e+05
	1.501211e+00		8.802007e+05
	1.501216e+00		8.833953e+05
	1.501221e+00		8.844641e+05
	1.501226e+00		8.843213e+05
	1.501232e+00		8.835087e+05
	1.501237e+00		8.822982e+05
	1.501242e+00		8.809164e+05
	1.501247e+00		8.797415e+05
	1.501252e+00		8.791311e+05
	1.501257e+00		8.793633e+05
	1.501262e+00		8.803542e+05
	1.501267e+00		8.816885e+05
	1.501272e+00		8.828503e+05
	1.501277e+00		8.832661e+05
	1.501282e+00		8.827182e+05
	1.501287e+00		8.812541e+05
	1.501292e+00		8.792102e+05
	1.501297e+00		8.767398e+05
	1.501302e+00		8.738050e+05
	1.501307e+00		8.708034e+05
	1.501312e+00		8.683245e+05
	1.501317e+00		8.663251e+05
	1.501322e+00		8.637653e+05
	1.501327e+00		8.600687e+05
	1.501332e+00		8.554099e+05
	1.501337e+00		8.502266e+05
	1.501342e+00		8.448364e+05
	1.501347e+00		8.402296e+05
	1.501352e+00		8.386302e+05
	1.501357e+00		8.411228e+05
	1.501362e+00		8.472439e+05
	1.501367e+00		8.546337e+05
	1.501372e+00		8.612847e+05
	1.501377e+00		8.662575e+05
	1.501382e+00		8.691890e+05
	1.501387e+00		8.698466e+05
	1.501392e+00		8.677014e+05
	1.501397e+00		8.633760e+05
	1.501402e+00		8.595855e+05
	1.501407e+00		8.593957e+05
	1.501412e+00		8.635410e+05
	1.501417e+00		8.691812e+05
	1.501422e+00		8.737835e+05
	1.501427e+00		8.763660e+05
	1.501432e+00		8.774200e+05
	1.501437e+00		8.771258e+05
	1.501442e+00		8.746086e+05
	1.501447e+00		8.681823e+05
	1.501452e+00		8.566141e+05
	1.501457e+00		8.433063e+05
	1.501462e+00		8.356184e+05
	1.501467e+00		8.384205e+05
	1.501472e+00		8.483505e+05
	1.501477e+00		8.567153e+05
	1.501482e+00		8.596083e+05
	1.501487e+00		8.601851e+05
	1.501492e+00		8.623806e+05
	1.501497e+00		8.650982e+05
	1.501502e+00		8.641847e+05
	1.501507e+00		8.609564e+05
	1.501512e+00		8.606229e+05
	1.501517e+00		8.654621e+05
	1.501522e+00		8.701130e+05
	1.501527e+00		8.703160e+05
	1.501532e+00		8.671873e+05
	1.501537e+00		8.656104e+05
	1.501542e+00		8.681136e+05
	1.501547e+00		8.731083e+05
	1.501552e+00		8.770852e+05
	1.501557e+00		8.786346e+05
	1.501562e+00		8.782235e+05
	1.501567e+00		8.768097e+05
	1.501572e+00		8.743732e+05
	1.501577e+00		8.710240e+05
	1.501582e+00		8.683757e+05
	1.501587e+00		8.680523e+05
	1.501592e+00		8.696336e+05
	1.501597e+00		8.696902e+05
	1.501602e+00		8.651403e+05
	1.501607e+00		8.555042e+05
	1.501612e+00		8.453153e+05
	1.501617e+00		8.387815e+05
	1.501622e+00		8.383180e+05
	1.501627e+00		8.432638e+05
	1.501632e+00		8.527054e+05
	1.501637e+00		8.627910e+05
	1.501642e+00		8.693437e+05
	1.501647e+00		8.718204e+05
	1.501652e+00		8.722100e+05
	1.501657e+00		8.724754e+05
	1.501662e+00		8.730662e+05
